document_id,document_no,counterparty,counterparty_code,document_date,due_date,gross_amount,gst_rate,gst_amount,net_amount,paid_amount,status,currency,notes
AP-RT-2026-000677,RT-2026-000677,Meridian Water Treatment & Co,VEND-009,2026-08-06,2026-09-21,23096.00,0.18,4157.00,23096.00,0.00,open,INR,purchase bill
AP-RT-2026-000684,RT-2026-000684,Shree Balaji Electricals & Co,VEND-004,2026-08-07,2026-09-21,940308.00,0.18,169255.00,940308.00,0.00,open,INR,purchase bill
AP-RT-2026-000685,RT-2026-000685,Saptagiri Machine Parts & Co,VEND-003,2026-08-07,2026-09-07,284355.00,0.18,14218.00,284355.00,0.00,open,INR,purchase bill
AP-VB-2026-000686,VB-2026-000686,Saptagiri Machine Parts & Co,VEND-003,2026-08-07,2026-09-07,76435.00,0.18,3822.00,76435.00,0.00,open,INR,purchase bill
AP-RT-2026-000687,RT-2026-000687,Adishakti Solar EPC Company,VEND-008,2026-08-07,2026-09-07,259542.00,0.18,46718.00,259542.00,0.00,open,INR,purchase bill
AP-VB-2026-000688,VB-2026-000688,Adishakti Solar EPC Company,VEND-008,2026-08-07,2026-09-07,115866.00,0.18,13904.00,115866.00,0.00,open,INR,purchase bill
AP-RT-2026-000690,RT-2026-000690,Meridian Water Treatment & Co,VEND-009,2026-08-08,2026-09-22,69205.00,0.18,12457.00,69205.00,0.00,open,INR,purchase bill
AP-RT-2026-000691,RT-2026-000691,Meridian Water Treatment & Co,VEND-009,2026-08-09,2026-09-23,57311.00,0.18,2866.00,57311.00,0.00,open,INR,purchase bill
AP-RT-2026-000692,RT-2026-000692,Indusloom Warehousing & Co,VEND-010,2026-08-09,2026-09-23,31477.00,0.18,5666.00,31477.00,0.00,open,INR,purchase bill
AP-VB-2026-000693,VB-2026-000693,Vaishnavi Logistics Ltd,VEND-006,2026-08-09,2026-09-08,247702.00,0.18,44586.00,247702.00,0.00,open,INR,purchase bill
AP-RT-2026-000694,RT-2026-000694,Karman Conveyances PVT LTD,VEND-005,2026-08-09,2026-08-24,525078.00,0.18,94514.00,525078.00,525078.00,paid,INR,purchase bill
AP-VB-2026-000703,VB-2026-000703,Saptagiri Machine Parts & Co,VEND-003,2026-08-10,2026-09-09,159577.00,0.18,19149.00,159577.00,0.00,open,INR,purchase bill
AP-RT-2026-000704,RT-2026-000704,Meridian Water Treatment & Co,VEND-009,2026-08-10,2026-09-24,129870.00,0.18,23377.00,129870.00,0.00,open,INR,purchase bill
AP-VB-2026-000705,VB-2026-000705,Raman Deep Hardware Private Limited,VEND-002,2026-08-10,2026-10-09,259772.00,0.18,31173.00,259772.00,0.00,open,INR,purchase bill
AP-VB-2026-000706,VB-2026-000706,Meridian Water Treatment & Co,VEND-009,2026-08-10,2026-09-24,81756.00,0.18,14716.00,81756.00,0.00,open,INR,purchase bill
AP-RT-2026-000707,RT-2026-000707,Nalanda Recyclers Ltd,VEND-007,2026-08-10,2026-08-25,111467.00,0.18,20064.00,111467.00,0.00,overdue,INR,purchase bill
AP-RT-2026-000713,RT-2026-000713,Karman Conveyances PVT LTD,VEND-005,2026-08-11,2026-08-26,234321.00,0.18,42178.00,234321.00,234321.00,paid,INR,purchase bill
AP-VB-2026-000717,VB-2026-000717,Nalanda Recyclers Ltd,VEND-007,2026-08-12,2026-08-27,139135.00,0.18,25044.00,139135.00,0.00,overdue,INR,purchase bill
AP-RT-2026-000718,RT-2026-000718,Karman Conveyances PVT LTD,VEND-005,2026-08-12,2026-08-27,233159.00,0.18,41969.00,233159.00,233159.00,paid,INR,purchase bill
AP-VB-2026-000719,VB-2026-000719,Shree Balaji Electricals & Co,VEND-004,2026-08-12,2026-09-26,533324.00,0.18,26666.00,533324.00,0.00,open,INR,purchase bill
AP-RT-2026-000720,RT-2026-000720,Karman Conveyances PVT LTD,VEND-005,2026-08-12,2026-08-27,456641.00,0.18,82195.00,456641.00,456641.00,paid,INR,purchase bill
AP-RT-2026-000727,RT-2026-000727,Indusloom Warehousing & Co,VEND-010,2026-08-13,2026-09-28,110260.00,0.18,13231.00,110260.00,0.00,open,INR,purchase bill
AP-VB-2026-000728,VB-2026-000728,Meridian Water Treatment & Co,VEND-009,2026-08-13,2026-09-28,43415.00,0.18,5210.00,43415.00,0.00,open,INR,purchase bill
AP-RT-2026-000729,RT-2026-000729,Saptagiri Machine Parts & Co,VEND-003,2026-08-13,2026-09-12,660487.00,0.18,33024.00,660487.00,0.00,open,INR,purchase bill
AP-RT-2026-000730,RT-2026-000730,Raman Deep Polymers Company,VEND-001,2026-08-13,2026-08-28,569492.00,0.18,102509.00,569492.00,569492.00,paid,INR,purchase bill
AP-RT-2026-000735,RT-2026-000735,Karman Conveyances PVT LTD,VEND-005,2026-08-14,2026-08-29,509551.00,0.18,91719.00,509551.00,509551.00,paid,INR,purchase bill
AP-VB-2026-000736,VB-2026-000736,Adishakti Solar EPC Company,VEND-008,2026-08-14,2026-09-14,540278.00,0.18,97250.00,540278.00,0.00,open,INR,purchase bill
AP-RT-2026-000737,RT-2026-000737,Shree Balaji Electricals & Co,VEND-004,2026-08-14,2026-09-28,435139.00,0.18,78325.00,435139.00,0.00,open,INR,purchase bill
AP-VB-2026-000738,VB-2026-000738,Adishakti Solar EPC Company,VEND-008,2026-08-14,2026-09-14,229451.00,0.18,41301.00,229451.00,0.00,open,INR,purchase bill
AP-RT-2026-000743,RT-2026-000743,Saptagiri Machine Parts & Co,VEND-003,2026-08-15,2026-09-14,413538.00,0.18,74437.00,413538.00,0.00,open,INR,purchase bill
AP-RT-2026-000744,RT-2026-000744,Shree Balaji Electricals & Co,VEND-004,2026-08-15,2026-09-29,306172.00,0.18,55111.00,306172.00,0.00,open,INR,purchase bill
AP-RT-2026-000745,RT-2026-000745,Vaishnavi Logistics Ltd,VEND-006,2026-08-15,2026-09-14,49541.00,0.18,2477.00,49541.00,0.00,open,INR,purchase bill
AP-VB-2026-000746,VB-2026-000746,Nalanda Recyclers Ltd,VEND-007,2026-08-15,2026-08-31,151345.00,0.18,27242.00,151345.00,0.00,overdue,INR,purchase bill
AP-RT-2026-000752,RT-2026-000752,Shree Balaji Electricals & Co,VEND-004,2026-08-17,2026-10-01,411031.00,0.18,49324.00,411031.00,0.00,open,INR,purchase bill
AP-VB-2026-000753,VB-2026-000753,Adishakti Solar EPC Company,VEND-008,2026-08-17,2026-09-16,405895.00,0.18,73061.00,405895.00,0.00,open,INR,purchase bill
AP-RT-2026-000754,RT-2026-000754,Shree Balaji Electricals & Co,VEND-004,2026-08-17,2026-10-01,398871.00,0.18,19944.00,398871.00,0.00,open,INR,purchase bill
AP-VB-2026-000755,VB-2026-000755,Saptagiri Machine Parts & Co,VEND-003,2026-08-17,2026-09-16,280690.00,0.18,14035.00,280690.00,0.00,open,INR,purchase bill
AP-RT-2026-000758,RT-2026-000758,Raman Deep Hardware Private Limited,VEND-002,2026-08-18,2026-10-17,135135.00,0.18,6757.00,135135.00,0.00,open,INR,purchase bill
AP-RT-2026-000759,RT-2026-000759,Meridian Water Treatment & Co,VEND-009,2026-08-18,2026-10-03,277999.00,0.18,13900.00,277999.00,0.00,open,INR,purchase bill
AP-RT-2026-000770,RT-2026-000770,Saptagiri Machine Parts & Co,VEND-003,2026-08-19,2026-09-18,115392.00,0.18,13847.00,115392.00,0.00,open,INR,purchase bill
AP-RT-2026-000771,RT-2026-000771,Shree Balaji Electricals & Co,VEND-004,2026-08-19,2026-10-03,689098.00,0.18,124038.00,689098.00,0.00,open,INR,purchase bill
AP-RT-2026-000778,RT-2026-000778,Shree Balaji Electricals & Co,VEND-004,2026-08-20,2026-10-05,241451.00,0.18,43461.00,241451.00,0.00,open,INR,purchase bill
AP-RT-2026-000779,RT-2026-000779,Adishakti Solar EPC Company,VEND-008,2026-08-20,2026-09-19,206723.00,0.18,37210.00,206723.00,0.00,open,INR,purchase bill
AP-VB-2026-000780,VB-2026-000780,Shree Balaji Electricals & Co,VEND-004,2026-08-20,2026-10-05,265149.00,0.18,13257.00,265149.00,0.00,open,INR,purchase bill
AP-RT-2026-000787,RT-2026-000787,Adishakti Solar EPC Company,VEND-008,2026-08-21,2026-09-21,328717.00,0.18,59169.00,328717.00,0.00,open,INR,purchase bill
AP-RT-2026-000788,RT-2026-000788,Adishakti Solar EPC Company,VEND-008,2026-08-21,2026-09-21,324820.00,0.18,38978.00,324820.00,0.00,open,INR,purchase bill
AP-VB-2026-000789,VB-2026-000789,Karman Conveyances PVT LTD,VEND-005,2026-08-21,2026-09-05,231791.00,0.18,27815.00,231791.00,0.00,open,INR,purchase bill
AP-RT-2026-000790,RT-2026-000790,Shree Balaji Electricals & Co,VEND-004,2026-08-21,2026-10-05,1601032.00,0.18,80052.00,1601032.00,0.00,open,INR,purchase bill
AP-RT-2026-000791,RT-2026-000791,Nalanda Recyclers Ltd,VEND-007,2026-08-21,2026-09-05,172985.00,0.18,31137.00,172985.00,0.00,open,INR,purchase bill
AP-VB-2026-000793,VB-2026-000793,Indusloom Warehousing & Co,VEND-010,2026-08-22,2026-10-06,118201.00,0.18,5910.00,118201.00,0.00,open,INR,purchase bill short deduction
AP-VB-2026-000794,VB-2026-000794,Shree Balaji Electricals & Co,VEND-004,2026-08-22,2026-10-06,637941.00,0.18,114829.00,637941.00,0.00,open,INR,purchase bill
AP-RT-2026-000795,RT-2026-000795,Raman Deep Polymers Company,VEND-001,2026-08-22,2026-09-07,364669.00,0.18,65640.00,364669.00,0.00,open,INR,purchase bill
AP-VB-2026-000802,VB-2026-000802,Karman Conveyances PVT LTD,VEND-005,2026-08-24,2026-09-08,601423.00,0.18,30071.00,601423.00,0.00,open,INR,purchase bill
AP-VB-2026-000803,VB-2026-000803,Karman Conveyances PVT LTD,VEND-005,2026-08-24,2026-09-08,752331.00,0.18,37617.00,752331.00,0.00,open,INR,purchase bill
AP-RT-2026-000804,RT-2026-000804,Saptagiri Machine Parts & Co,VEND-003,2026-08-24,2026-09-23,412602.00,0.18,20630.00,412602.00,0.00,open,INR,purchase bill
AP-VB-2026-000808,VB-2026-000808,Nalanda Recyclers Ltd,VEND-007,2026-08-25,2026-09-09,165214.00,0.18,19826.00,165214.00,0.00,open,INR,purchase bill
AP-RT-2026-000809,RT-2026-000809,Saptagiri Machine Parts & Co,VEND-003,2026-08-25,2026-09-24,254115.00,0.18,12706.00,254115.00,0.00,open,INR,purchase bill
AP-RT-2026-000810,RT-2026-000810,Indusloom Warehousing & Co,VEND-010,2026-08-25,2026-10-09,31398.00,0.18,3768.00,31398.00,0.00,open,INR,purchase bill
AP-VB-2026-000811,VB-2026-000811,Adishakti Solar EPC Company,VEND-008,2026-08-25,2026-09-24,1026003.00,0.18,184681.00,1026003.00,0.00,open,INR,purchase bill
AP-RT-2026-000817,RT-2026-000817,Saptagiri Machine Parts & Co,VEND-003,2026-08-26,2026-09-25,299516.00,0.18,53913.00,299516.00,0.00,open,INR,purchase bill
AP-VB-2026-000818,VB-2026-000818,Raman Deep Hardware Private Limited,VEND-002,2026-08-26,2026-10-26,402635.00,0.18,72474.00,402635.00,0.00,open,INR,purchase bill
AP-VB-2026-000819,VB-2026-000819,Karman Conveyances PVT LTD,VEND-005,2026-08-26,2026-09-10,378701.00,0.18,45444.00,378701.00,378701.00,paid,INR,purchase bill
AP-VB-2026-000824,VB-2026-000824,Indusloom Warehousing & Co,VEND-010,2026-08-27,2026-10-12,32465.00,0.18,5844.00,32465.00,0.00,open,INR,purchase bill
AP-VB-2026-000825,VB-2026-000825,Meridian Water Treatment & Co,VEND-009,2026-08-27,2026-10-12,61166.00,0.18,11010.00,61166.00,0.00,open,INR,purchase bill
AP-RT-2026-000826,RT-2026-000826,Meridian Water Treatment & Co,VEND-009,2026-08-27,2026-10-12,70255.00,0.18,12646.00,70255.00,0.00,open,INR,purchase bill
AP-RT-2026-000827,RT-2026-000827,Shree Balaji Electricals & Co,VEND-004,2026-08-27,2026-10-12,519986.00,0.18,93597.00,519986.00,0.00,open,INR,purchase bill
AP-VB-2026-000828,VB-2026-000828,Nalanda Recyclers Ltd,VEND-007,2026-08-27,2026-09-11,391889.00,0.18,70540.00,391889.00,0.00,open,INR,purchase bill
AP-VB-2026-000833,VB-2026-000833,Adishakti Solar EPC Company,VEND-008,2026-08-28,2026-09-28,78159.00,0.18,14069.00,78159.00,0.00,open,INR,purchase bill
AP-RT-2026-000834,RT-2026-000834,Vaishnavi Logistics Ltd,VEND-006,2026-08-28,2026-09-28,181225.00,0.18,9061.00,181225.00,0.00,open,INR,purchase bill
AP-VB-2026-000835,VB-2026-000835,Adishakti Solar EPC Company,VEND-008,2026-08-28,2026-09-28,295466.00,0.18,35456.00,295466.00,0.00,open,INR,purchase bill
AP-VB-2026-000836,VB-2026-000836,Saptagiri Machine Parts & Co,VEND-003,2026-08-28,2026-09-28,250296.00,0.18,45053.00,250296.00,0.00,open,INR,purchase bill
AP-VB-2026-000839,VB-2026-000839,Adishakti Solar EPC Company,VEND-008,2026-08-29,2026-09-28,326753.00,0.18,58816.00,326753.00,0.00,open,INR,purchase bill
AP-VB-2026-000840,VB-2026-000840,Meridian Water Treatment & Co,VEND-009,2026-08-29,2026-10-13,129663.00,0.18,23339.00,129663.00,0.00,open,INR,purchase bill
AP-RT-2026-000841,RT-2026-000841,Vaishnavi Logistics Ltd,VEND-006,2026-08-29,2026-09-28,412295.00,0.18,74213.00,412295.00,0.00,open,INR,purchase bill
AP-RT-2026-000842,RT-2026-000842,Nalanda Recyclers Ltd,VEND-007,2026-08-29,2026-09-14,206004.00,0.18,37081.00,206004.00,0.00,open,INR,purchase bill
AP-VB-2026-000847,VB-2026-000847,Karman Conveyances PVT LTD,VEND-005,2026-08-31,2026-09-15,301166.00,0.18,15058.00,301166.00,0.00,open,INR,purchase bill
AP-VB-2026-000848,VB-2026-000848,Adishakti Solar EPC Company,VEND-008,2026-08-31,2026-09-30,220762.00,0.18,26491.00,220762.00,0.00,open,INR,purchase bill
AP-RT-2026-000849,RT-2026-000849,Meridian Water Treatment & Co,VEND-009,2026-08-31,2026-10-15,157746.00,0.18,28394.00,157746.00,0.00,open,INR,purchase bill
AP-VB-2026-000850,VB-2026-000850,Karman Conveyances PVT LTD,VEND-005,2026-08-31,2026-09-15,760214.00,0.18,91226.00,760214.00,0.00,open,INR,purchase bill
AP-RT-2026-000851,RT-2026-000851,Raman Deep Polymers Company,VEND-001,2026-08-31,2026-09-15,634809.00,0.18,114266.00,634809.00,0.00,open,INR,purchase bill
AP-VB-2026-000852,VB-2026-000852,Vaishnavi Logistics Ltd,VEND-006,2026-08-31,2026-09-30,381254.00,0.18,45750.00,381254.00,0.00,open,INR,purchase bill
AP-RT-2026-000853,RT-2026-000853,Saptagiri Machine Parts & Co,VEND-003,2026-08-31,2026-09-30,145335.00,0.18,26160.00,145335.00,0.00,open,INR,purchase bill
AP-VB-2026-000863,VB-2026-000863,Raman Deep Hardware Private Limited,VEND-002,2026-09-01,2026-10-31,484545.00,0.18,58145.00,484545.00,0.00,open,INR,purchase bill
AP-RT-2026-000864,RT-2026-000864,Vaishnavi Logistics Ltd,VEND-006,2026-09-01,2026-10-01,504267.00,0.18,60512.00,504267.00,0.00,open,INR,purchase bill
AP-VB-2026-000865,VB-2026-000865,Shree Balaji Electricals & Co,VEND-004,2026-09-01,2026-10-16,1353752.00,0.18,243675.00,1353752.00,0.00,open,INR,purchase bill
AP-RT-2026-000866,RT-2026-000866,Indusloom Warehousing & Co,VEND-010,2026-09-01,2026-10-16,54128.00,0.18,2706.00,54128.00,0.00,open,INR,purchase bill
AP-VB-2026-000867,VB-2026-000867,Karman Conveyances PVT LTD,VEND-005,2026-09-01,2026-09-16,352701.00,0.18,42324.00,352701.00,0.00,open,INR,purchase bill
AP-VB-2026-000869,VB-2026-000869,Raman Deep Hardware Private Limited,VEND-002,2026-09-02,2026-11-02,269675.00,0.18,13484.00,269675.00,0.00,open,INR,purchase bill
AP-VB-2026-000870,VB-2026-000870,Meridian Water Treatment & Co,VEND-009,2026-09-02,2026-10-17,50307.00,0.18,2515.00,50307.00,0.00,open,INR,purchase bill
AP-VB-2026-000876,VB-2026-000876,Saptagiri Machine Parts & Co,VEND-003,2026-09-03,2026-10-03,148201.00,0.18,26676.00,148201.00,0.00,open,INR,purchase bill
AP-RT-2026-000877,RT-2026-000877,Vaishnavi Logistics Ltd,VEND-006,2026-09-03,2026-10-03,127700.00,0.18,6385.00,127700.00,0.00,open,INR,purchase bill short deduction
AP-VB-2026-000878,VB-2026-000878,Vaishnavi Logistics Ltd,VEND-006,2026-09-03,2026-10-03,393681.00,0.18,70863.00,393681.00,0.00,open,INR,purchase bill
AP-RT-2026-000879,RT-2026-000879,Raman Deep Hardware Private Limited,VEND-002,2026-09-03,2026-11-02,587666.00,0.18,105780.00,587666.00,0.00,open,INR,purchase bill
AP-RT-2026-000884,RT-2026-000884,Saptagiri Machine Parts & Co,VEND-003,2026-09-04,2026-10-05,570925.00,0.18,68511.00,570925.00,0.00,open,INR,purchase bill
AP-RT-2026-000885,RT-2026-000885,Indusloom Warehousing & Co,VEND-010,2026-09-04,2026-10-19,28636.00,0.18,5154.00,28636.00,0.00,open,INR,purchase bill
AP-RT-2026-000886,RT-2026-000886,Raman Deep Polymers Company,VEND-001,2026-09-04,2026-09-19,330059.00,0.18,59411.00,330059.00,0.00,open,INR,purchase bill
AP-VB-2026-000887,VB-2026-000887,Shree Balaji Electricals & Co,VEND-004,2026-09-04,2026-10-19,274235.00,0.18,49362.00,274235.00,0.00,open,INR,purchase bill
AP-VB-2026-000888,VB-2026-000888,Vaishnavi Logistics Ltd,VEND-006,2026-09-04,2026-10-05,759821.00,0.18,37991.00,759821.00,0.00,open,INR,purchase bill
AP-SALARY-202605-0,SALARY-202605,Acme Industries Payroll,RECUR-SALARY,2026-04-29,2026-05-01,3450000.00,0.18,0.00,3450000.00,3450000.00,paid,INR,recurring salary
AP-RENT-202605-0,RENT-202605,Skyline Estates Pvt Ltd,RECUR-RENT,2026-05-03,2026-05-05,780000.00,0.18,0.00,780000.00,780000.00,paid,INR,recurring rent
AP-EMI-202605-0,EMI-202605,State Bank Equip Loan,RECUR-EMI,2026-05-02,2026-05-04,1250000.00,0.18,0.00,1250000.00,1250000.00,paid,INR,recurring emi
AP-SALARY-202606-0,SALARY-202606,Acme Industries Payroll,RECUR-SALARY,2026-05-30,2026-06-01,3450000.00,0.18,0.00,3450000.00,3450000.00,paid,INR,recurring salary
AP-RENT-202606-0,RENT-202606,Skyline Estates Pvt Ltd,RECUR-RENT,2026-06-03,2026-06-05,780000.00,0.18,0.00,780000.00,780000.00,paid,INR,recurring rent
AP-EMI-202606-0,EMI-202606,State Bank Equip Loan,RECUR-EMI,2026-06-01,2026-06-03,1250000.00,0.18,0.00,1250000.00,1250000.00,paid,INR,recurring emi
AP-SALARY-202607-0,SALARY-202607,Acme Industries Payroll,RECUR-SALARY,2026-06-29,2026-07-01,3450000.00,0.18,0.00,3450000.00,3450000.00,paid,INR,recurring salary
AP-RENT-202607-0,RENT-202607,Skyline Estates Pvt Ltd,RECUR-RENT,2026-07-04,2026-07-06,780000.00,0.18,0.00,780000.00,780000.00,paid,INR,recurring rent
AP-EMI-202607-0,EMI-202607,State Bank Equip Loan,RECUR-EMI,2026-07-01,2026-07-03,1250000.00,0.18,0.00,1250000.00,1250000.00,paid,INR,recurring emi
AP-GST-202607,GST-202607,Income Tax GST Deposits,RECUR-GST,2026-07-02,2026-07-06,3768099.00,0.18,0.00,3768099.00,3768099.00,paid,INR,statutory
AP-SALARY-202608-0,SALARY-202608,Acme Industries Payroll,RECUR-SALARY,2026-07-30,2026-08-01,3450000.00,0.18,0.00,3450000.00,3450000.00,paid,INR,recurring salary
AP-RENT-202608-0,RENT-202608,Skyline Estates Pvt Ltd,RECUR-RENT,2026-08-03,2026-08-05,780000.00,0.18,0.00,780000.00,780000.00,paid,INR,recurring rent
AP-EMI-202608-0,EMI-202608,State Bank Equip Loan,RECUR-EMI,2026-08-01,2026-08-03,1250000.00,0.18,0.00,1250000.00,1250000.00,paid,INR,recurring emi
AP-SALARY-202609-0,SALARY-202609,Acme Industries Payroll,RECUR-SALARY,2026-08-30,2026-09-01,3450000.00,0.18,0.00,3450000.00,3450000.00,paid,INR,recurring salary
AP-RENT-202609-0,RENT-202609,Skyline Estates Pvt Ltd,RECUR-RENT,2026-09-03,2026-09-05,780000.00,0.18,0.00,780000.00,0.00,open,INR,recurring rent
AP-EMI-202609-0,EMI-202609,State Bank Equip Loan,RECUR-EMI,2026-09-01,2026-09-03,1250000.00,0.18,0.00,1250000.00,1250000.00,paid,INR,recurring emi
