line_id,doc_ids,truth_kind,txn_date,amount_paise,narration
BL-000811,AR-INV-2026-000773,matchable,2026-06-20,32433800,INV-2026-000773 NEFT CR SBIN0000921 900000042483 FROM VEDIKA FACJLITY M milestone 2 INR 32
BL-000812,AR-INV-2026-000894,matchable,2026-06-20,38960200,NEFT CR ICIC0000429 900000047522 FROM ASHWINI CABLE SYSTEMS LLP freight charges INR 389602
BL-000813,AP-RT-2026-000565,matchable,2026-06-22,-96355500,UPI/HDFC0001234/434756160278/ashwmac@ybl/ASHWINI MACHINE PARTS LTD
BL-000814,AP-RT-2026-000513,matchable_amount_mismatch,2026-06-22,-78261800,NEFT DR SBIN0000921 900000031683 FROM GOLDCREST STEEL TRADERS against inv INR 782618.00
BL-000815,AP-VB-2026-000509,matchable,2026-06-22,-68531800,UPI/HDFC0001234/376187255156/ashwmac@paytm/ASHWINI MACHINE PARTS LTD/VB-2026-000509
BL-000816,AP-VB-2026-000619,matchable,2026-06-22,-40268500,UPI/HDFC0001234/346386933707/eversta@okhdfcbank/EVERSTONE ST /VB-2026-000619
BL-000817,AP-VB-2026-000651,matchable_amount_mismatch,2026-06-22,-33265800,UPI/HDFC0001234/859565451834/ashwmac@paytm/ASHWINI MACHINE PAR
BL-000818,AP-RT-2026-000374,matchable_amount_mismatch,2026-06-22,-25337600,NEFT DR HDFC0001234 900000025367 FROM GOLDCREST STEEL TRADERS COMPANY security deposit INR
BL-000819,SETL-setl_00000101,gateway_settlement,2026-06-22,3226382,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000101 UTR 900000004797
BL-000820,SETL-setl_00000100,gateway_settlement,2026-06-22,11764977,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000100 UTR 900000004772
BL-000821,AR-INV-2026-000410,matchable,2026-06-22,24353600,RTGS SBIN0000921 900000026791 SHREE BALAJI MACHINE P INR 243536.00 part payment
BL-000822,AR-INV-2026-000885,matchable,2026-06-22,31305100,CHQ CLG VEDIKA TEXTILES COMPANY INV-2026-000885
BL-000823,AR-INV-2026-000834,matchable,2026-06-22,31724000,NEFT CR ICIC0000429 900000045003 FROM ASHWCAB SY  material supply INR 317240.00
BL-000824,AR-INV-2026-000717,matchable,2026-06-22,32464200,RTGS UTIB0002233 900000040439 SHREE BALAJI HARDW INR 324642.00 advance
BL-000825,AR-INV-2026-001088,matchable_amount_mismatch,2026-06-22,38456600,INV-2026-001088 NEFT CR HDFC0001234 900000056242 FROM ORBITEX PAPER MILLS PVT LTD full and
BL-000826,AR-INV-2026-000744,matchable_amount_mismatch,2026-06-22,43194300,INV-2026-000744 NEFT CR HDFC0001234 900000041412 FROM COPPERLEAF ELECTRICALS LTD against i
BL-000827,AR-INV-2026-001098,matchable,2026-06-22,51283400,RTGS UTIB0002233 900000056748 SAPTAGIRI ANA  INR 512834.00 advance INV-2026-001098
BL-000828,AR-INV-2026-000818,matchable,2026-06-22,51584100,NEFT CR KKBK0000812 900000044431 FROM SURYAVANSH PRINT SOLUTIONS & CO amc renewal INR 5158
BL-000829,AR-INV-2026-000819,matchable,2026-06-22,57322200,UPI/HDFC0001234/296225211137/ashwcol@okhdfcbank/ASHWCOL CHAIN /INV-2026-000819
BL-000830,AR-INV-2026-000595,matchable,2026-06-22,60317700,NEFT CR HDFC0001234 900000035568 FROM VEDIKA FACILITY MANAGEMENT NAG advance INR 603177.00
BL-000831,AR-INV-2026-001157,matchable,2026-06-22,65996100,RTGS HDFC0001234 900000059886 SAPTAGIRI ANALYTICS LTD INR 659961.00 advance INV-2026-00115
BL-000832,AR-INV-2026-000898,matchable,2026-06-22,81681200,NEFT CR UTIB0002233 900000047737 FROM GOLDCREST STEEL TRADERS COMPANY security deposit INR
BL-000833,AR-INV-2026-000463,matchable,2026-06-22,174476600,INV-2026-000463 NEFT CR HDFC0001234 900000029464 FROM ANANT PNFRA STAFFING PRIVATE LIMITED
BL-000834,AP-RT-2026-001082,matchable,2026-06-23,-52129900,RT-2026-001082 NEFT DR SBIN0000921 900000055936 FROM VRUNDAVAN INTERIORS NOI invoice settl
BL-000835,AP-VB-2026-000864,matchable,2026-06-23,-50832700,RTGS SBIN0000921 900000046113 VAISHNAVI PIPING SOLUTIONS LTD INR 508327.00 advance VB-2026
BL-000836,,expected_unmatched_duplicate,2026-06-23,-50832700,RTGS SBIN0000921 900000046113 VAISHNAVI PIPING SOLUTIONS LTD INR 508327.00 advance VB-2026
BL-000837,AP-RT-2026-000812,matchable,2026-06-23,-13774500,NEFT DR ICIC0000429 900000044189 FROM NORTHLINE ROOFING PRODUCTS PVT LTD milestone 2 INR 1
BL-000838,AP-VB-2026-000470,matchable,2026-06-23,-13104600,UPI/HDFC0001234/720887354864/VB-2026-000470/karmcat@ybl/KARMAN CATERING SERVICES LLP
BL-000839,AR-INV-2026-000535,matchable,2026-06-23,12139800,NEFT CR HDFC0001234 900000032583 FROM NALANDA FAB SERVICES PRIVATE LI against inv INR 1213
BL-000840,AR-INV-2026-001146,matchable_amount_mismatch,2026-06-23,22049800,NEFT CR HDFC0001234 900000059228 FROM GOLDCREST WAREHOUSING PRIVAT material supply INR 220
BL-000841,AR-INV-2026-001052,matchable,2026-06-23,43852900,UPI/HDFC0001234/826807648935/nalarec@paytm/NALANDA RECYCLERS LLP/INV-2026-001052
BL-000842,AR-INV-2026-000806,matchable,2026-06-23,49121500,INV-2026-000806 NEFT CR SBIN0000921 900000044045 FROM ORBIPAC PACKAGING  amc renewal INR 4
BL-000843,AR-INV-2026-000934,matchable_amount_mismatch,2026-06-23,52451600,INV-2026-000934 CHQ CLG VEDIKA TEXTILES PRIVATE LIMITED INV-2026-000934
BL-000844,AR-INV-2026-000630,matchable,2026-06-23,56214100,RTGS HDFC0001234 900000036983 SHREEFBALAJI INR 562141.00 milestone 2 INV-2026-000630
BL-000845,AP-RT-2026-000477,matchable,2026-06-24,-122903400,RT-2026-000477 NEFT DR UTIB0002233 900000030072 FROM GOLDCREST STEEL TRADERS CO invoice se
BL-000846,AP-VB-2026-000736,matchable,2026-06-24,-14215300,NEFT DR SBIN0000921 900000041145 FROM KARMAN PRINT SOLUTION against inv INR 142153.00
BL-000847,AR-INV-2026-000766,matchable,2026-06-24,9608900,CHQ CLG TRINPIP SOLUTIONS INV-2026-000766
BL-000848,SETL-setl_00000102,gateway_settlement,2026-06-24,17353943,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000102 UTR 900000004850
BL-000849,AR-INV-2026-000786,matchable,2026-06-24,43016000,NEFT CR KKBK0000812 900000043177 FROM COPPERLEAF ELECTRICALS PVT LTD advance INR 430160.00
BL-000850,AR-INV-2026-000804,matchable,2026-06-24,154795500,NEFT CR UTIB0002233 900000043944 FROM SURYAVANSH PETRO CHEMICALS & CO full and final INR 1
BL-000851,AP-VB-2026-000803,matchable,2026-06-25,-88118500,UPI/HDFC0001234/435557273608/VB-2026-000803/pragcon@ybl/PRAGCON CONVEYANCES 
BL-000852,AP-RT-2026-000996,matchable,2026-06-25,-59869500,CHQ CLG ANANT INFRA ELECTRICALS 
BL-000853,AP-VB-2026-000863,matchable,2026-06-25,-54544300,VB-2026-000863 NEFT DR UTIB0002233 900000046058 FROM VRUNDAVAN INTERIOR  freight charges I
BL-000854,AP-VB-2026-000993,matchable,2026-06-25,-49831100,UPI/HDFC0001234/319916908399/pragcon@okhdfcbank/PRAGATI CONVEYANCE
BL-000855,AP-VB-2026-000795,matchable,2026-06-25,-35205200,NEFT DR KKBK0000812 900000043487 FROM TRINETRA AGRI INPUT freight charges INR 352052.00
BL-000856,AP-RT-2026-000569,matchable_amount_mismatch,2026-06-25,-31043900,NEFT DR KKBK0000812 900000034341 FROM GOLDCREST STEEL TRADERS COMPANY invoice settlement I
BL-000857,AP-VB-2026-000874,matchable,2026-06-25,-23782000,CHQ CLG ORBITEX WARE VB-2026-000874
BL-000858,AP-RT-2026-000893,matchable,2026-06-25,-21464200,UPI/HDFC0001234/534813549791/merihar@ybl/MERIDIAN HARDWARE /RT-2026-000893
BL-000859,AP-VB-2026-000728,matchable,2026-06-25,-18670200,NEFT DR ICIC0000429 900000040911 FROM PRAQATI FAB  advance INR 186702.00
BL-000860,AP-RT-2026-000683,matchable,2026-06-25,-17622900,RT-2026-000683 NEFT DR UTIB0002233 900000039162 FROM SHREE BALAJI ANALY amc renewal INR 17
BL-000861,AP-VB-2026-001058,matchable,2026-06-25,-14891000,VB-2026-001058 CHQ CLG ANANT INFRA ELECTRICALS PVT LTD VB-2026-001058
BL-000862,AP-RT-2026-000853,matchable_amount_mismatch,2026-06-25,-5660600,RT-2026-000853 NEFT DR UTIB0002233 900000045674 FROM MERIDIAN POLYM milestone 2 INR 56606.
BL-000863,SETL-setl_00000103,gateway_settlement,2026-06-25,11549580,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000103 UTR 900000004939
BL-000864,AR-INV-2026-000872,matchable,2026-06-25,14531600,NEFT CR KKBK0000812 900000046463 FROM SURYAVANSH PRINT SOLUTIONS & CO milestone 2 INR 1453
BL-000865,AR-INV-2026-000703,matchable,2026-06-25,30593800,INV-2026-000703 CHQ CLG TRINETRA PIPING SOLUTIONS LLP INV-2026-000703
BL-000866,AR-INV-2026-001021,matchable_amount_mismatch,2026-06-25,149553100,NEFT CR SBIN0000921 900000053617 FROM GOLDCREST STEEL TRA part payment INR 1495531.00 INV-
BL-000867,AP-VB-2026-001017,matchable,2026-06-26,-95058000,NEFT DR UTIB0002233 900000053422 FROM LOHIYA LOGISTICS PUN against inv INR 950580.00
BL-000868,AP-RT-2026-000821,matchable,2026-06-26,-85184700,RT-2026-000821 RTGS UTIB0002233 900000044523 VAISHNAVI PIPING SOLUTIONS LLP INR 851847.00 
BL-000869,AR-INV-2026-001140,matchable_amount_mismatch,2026-06-26,4572800,NEFT CR HDFC0001234 900000058813 FROM GOLDCREST WAREHOUSING PR material supply INR 45728.0
BL-000870,SETL-setl_00000104,gateway_settlement,2026-06-26,7000434,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000104 UTR 900000004975
BL-000871,AR-INV-2026-000755,matchable,2026-06-26,35605900,INV-2026-000755 NEFT CR ICIC0000429 900000041705 FROM SAHYADRI POLYMERS PVT LTD full and f
BL-000872,AR-INV-2026-000807,matchable,2026-06-26,38790600,NEFT CR UTIB0002233 900000044055 FROM SURYAVANSH PETRO CHEMICALS & CO amc renewal INR 3879
BL-000873,AR-INV-2026-000900,matchable,2026-06-26,69843200,NEFT CR HDFC0001234 900000047836 FROM TRIVIDATA ROOFING PRODUC security deposit INR 698432
BL-000874,AR-INV-2026-000835,matchable,2026-06-26,157175400,NEFT CR HDFC0001234 900000045045 FROM SURYPET CHEM amc renewal INR 1571754.00
BL-000875,AP-RT-2026-000570,matchable,2026-06-27,-96907000,NEFT DR HDFC0001234 900000034438 FROM TRINETRA SOLAR EPC LLP full and final INR 969070.00 
BL-000876,AP-RT-2026-001132,matchable,2026-06-27,-18294300,RT-2026-001132 CHQ CLG ANANT INFRA ELECTRICALS LTD RT-2026-001132
BL-000877,AR-INV-2026-000639,matchable,2026-06-27,10596800,INV-2026-000639 CHQ CLG TRINETRA PIPING INV-2026-000639
BL-000878,SETL-setl_00000105,gateway_settlement,2026-06-27,13258668,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000105 UTR 900000005010
BL-000879,AR-INV-2026-000545,matchable,2026-06-27,37474100,INV-2026-000545 NEFT CR ICIC0000429 900000033083 FROM GOLDCREST SECURITY amc renewal INR 3
BL-000880,AR-INV-2026-000548,matchable,2026-06-27,43338800,NEFT CR SBIN0000921 900000033228 FROM ASHWINI SOLAR EPC PVTJLTD part payment INR 433388.00
BL-000881,AR-INV-2026-000823,matchable,2026-06-27,68340000,UPI/HDFC0001234/366907507100/ashwcol@ybl/ASHWINI COLD CHAIN COMPANY/INV-2026-000823
BL-000882,AR-INV-2026-000970;AR-INV-2026-000982;AR-INV-2026-001050,matchable_lumpsum,2026-06-27,221755800,"UPI/HDFC0001234/463703849643/orbidai@okaxis/ORBITEX DAIRY FOODS PVT LTD/INV-2026-000970,IN"
BL-000883,AP-VB-2026-000991,matchable,2026-06-29,-127736900,NEFT DR KKBK0000812 900000052222 FROM EVERSTONE RECYCLERS PUN security deposit INR 1277369
BL-000884,AP-RT-2026-000800,matchable,2026-06-29,-123823200,RT-2026-000800 NEFT DR KKBK0000812 900000043707 FROM PRAGATI FAB SERVICES LTD material sup
BL-000885,AP-RT-2026-001007,matchable,2026-06-29,-64422600,RT-2026-001007 NEFT DR HDFC0001234 900000052889 FROM VRUNDAVAN INTERIORS NOI material supp
BL-000886,AP-RT-2026-000901,matchable,2026-06-29,-56538700,UPI/HDFC0001234/912490579967/merihar@okaxis/MERIDIAN HARDWARE /RT-2026-000901
BL-000887,AP-RT-2026-000740,matchable,2026-06-29,-49371700,UPI/HDFC0001234/761558299089/eversta@okaxis/EVERSTONE STAF
BL-000888,AP-VB-2026-000589,matchable,2026-06-29,-45237700,VB-2026-000589 NEFT DR UTIB0002233 900000035190 FROM ZENITH ONE TEXTILES COMPANY security 
BL-000889,AP-RT-2026-000670,matchable,2026-06-29,-44916700,NEFT DR ICIC0000429 900000038576 FROM GOLDCREST STEEL TRADERS milestone 2 INR 449167.00 RT
BL-000890,AP-RT-2026-000796,matchable,2026-06-29,-31492000,UPI/HDFC0001234/875920563766/RT-2026-000796/eversta@okhdfcbank/EVERSTONE STAFF
BL-000891,AP-RT-2026-000544,matchable,2026-06-29,-28718500,NEFT DR SBIN0000921 900000032986 FROM TRINETRA SOLAR EPC CO amc renewal INR 287185.00
BL-000892,AP-RT-2026-000622,matchable,2026-06-29,-24608900,NEFT DR UTIB0002233 900000036751 FROM TRINETRA SOLAR EP full and final INR 246089.00 RT-20
BL-000893,AP-VB-2026-001137,matchable,2026-06-29,-24542100,CHQ CLG ANANT INFRA ELECTRICALS LTD 
BL-000894,AP-VB-2026-000907,matchable,2026-06-29,-23768300,NEFT DR SBIN0000921 900000048212 FROM TRINETRA AGRI INPUTS COMPANY freight charges INR 237
BL-000895,AP-VB-2026-000635,matchable_amount_mismatch,2026-06-29,-23401500,NEFT DR SBIN0000921 900000037186 FROM PRAGATI FAB advance INR 234015.00 VB-2026-000635
BL-000896,AP-VB-2026-000861,matchable,2026-06-29,-20165200,RTGS UTIB0002233 900000045974 VAISHNAVI PIPING SOLUTIONS PUN INR 201652.00 amc renewal VB-
BL-000897,AP-VB-2026-000840,matchable,2026-06-29,-11381300,UPI/HDFC0001234/889139435734/VB-2026-000840/bluecol@paytm/BLUEPEAK COLD
BL-000898,SETL-setl_00000107,gateway_settlement,2026-06-29,2209524,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000107 UTR 900000005096
BL-000899,AR-INV-2026-000647,matchable_amount_mismatch,2026-06-29,14007200,NEFT CR HDFC0001234 900000037665 FROM GOLDCREST SECURITY SYSTEMS PRIVATE LIMITED milestone
BL-000900,AR-INV-2026-000613,matchable,2026-06-29,16067900,INV-2026-000613 CHQ CLG TRINETRA PIPING SOLUTION INV-2026-000613
BL-000901,AR-INV-2026-001114,matchable,2026-06-29,18558600,UPI/HDFC0001234/518216013015/merilab@okaxis/MERIDIAN LAB SUPPLIES PVT LTD
BL-000902,SETL-setl_00000106,gateway_settlement,2026-06-29,23382574,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000106 UTR 900000005023
BL-000903,AR-INV-2026-000909,matchable,2026-06-29,27244800,NEFT CR HDFC0001234 900000048357 FROM SURYAVANSH PETR  material supply INR 272448.00
BL-000904,AR-INV-2026-000665,matchable,2026-06-29,29248400,INV-2026-000665 CHQ CLG TRINETRA PIPING SOLUTIONS LLP INV-2026-000665
BL-000905,AR-INV-2026-000763,matchable,2026-06-29,75302500,NEFT CR HDFC0001234 900000042215 FROM ORBITEX PACKALING PVT LTD material supply INR 753025
BL-000906,AR-INV-2026-000815,matchable,2026-06-29,106467600,NEFT CR SBIN0000921 900000044303 FROM VEDIKA FACILITY MANAGEMENT & CO invoice settlement I
BL-000907,AP-SALARY-202607-0,matchable,2026-06-30,-345000000,SALARY-202607 NEFT DR KKBK0000812 900000079894 FROM ACME INDUSTRIES PAY milestone 2 INR 34
BL-000908,AP-VB-2026-000811,matchable,2026-06-30,-126384600,NEFT DR KKBK0000812 900000044183 FROM PRAGATI FAB SERVICES LTD security deposit INR 126384
BL-000909,AP-RT-2026-000832,matchable,2026-06-30,-38514300,NEFT DR HDFC0001234 900000044896 FROM PRAGATI FAB SERVICES LTD material supply INR 385143.
BL-000910,AP-VB-2026-000760,matchable,2026-06-30,-13698900,UPI/HDFC0001234/809896195711/bluecol@paytm/BLUEPEAK COLD CHAIN KOC
BL-000911,AP-VB-2026-001016,matchable,2026-06-30,-4699600,CHQ CLG ANANT INFRA ELDCTRICALS LTD VB-2026-001016
BL-000912,SETL-setl_00000108,gateway_settlement,2026-06-30,2116913,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000108 UTR 900000005139
BL-000913,AR-INV-2026-000584,matchable,2026-06-30,21543600,CHQ CLG TRINETRA PIPING SOLUTIONS LLP INV-2026-000584
BL-000914,AR-INV-2026-001118,matchable,2026-06-30,43820600,UPI/HDFC0001234/579065929531/INV-2026-001118/orbidai@paytm/ORBITEX DAIRY FOODS PVT LTD
BL-000915,AR-INV-2026-000784,matchable_amount_mismatch,2026-06-30,44050900,NEFT CR KKBK0000812 900000043087 FROM COPPERLEAF ELECTRICALS PVT LTD milestone 2 INR 44050
BL-000916,AR-INV-2026-000718,matchable,2026-06-30,92350400,NEFT CR HDFC0001234 900000040476 FROM ORBITEX PACKAGING PRIVATE LIMITED advance INR 923504
BL-000917,AR-INV-2026-000879,matchable,2026-06-30,131845900,UPI/HDFC0001234/909839843878/ashwcol@okhdfcbank/ASHWINI COLD CHAIN LTD
BL-000918,AR-INV-2026-000761,matchable,2026-06-30,329103500,RTGS HDFC0001234 900000042023 SHREE BALAJI HARDWARE PRIVATE LIMITED INR 3291035.00 full an
BL-000919,AP-RT-2026-000709,matchable_amount_mismatch,2026-07-01,-121587900,UPI/HDFC0001234/577224508323/ashwmac@paytm/ASHWINI MACHIN 
BL-000920,AP-VB-2026-000588,matchable,2026-07-01,-90234000,NEFT DR UTIB0002233 900000035177 FROM TRINETRA SOLAR EPC LLP part payment INR 902340.00
BL-000921,AP-VB-2026-001047,matchable,2026-07-01,-29630200,NEFT DR ICIC0000429 900000054691 FROM TRINETRA AGRI INPUTS FAR amc renewal INR 296302.00 V
BL-000922,AP-VB-2026-000738,matchable,2026-07-01,-25137600,VB-2026-000738 NEFT DR ICIC0000429 900000041219 FROM ZENITH ONE TEXTILES LLP material supp
BL-000923,AP-VB-2026-000906,matchable,2026-07-01,-19930500,CHQ CLG ORBITEX WAREHOUSING & CO 
BL-000924,AP-RT-2026-000591,matchable,2026-07-01,-17811100,NEFT DR HDFC0001234 900000035310 FROM SHREE BALAJI ANALYTICS COMPANY against inv INR 17811
BL-000925,AP-RT-2026-001122,matchable,2026-07-01,-16339700,RTGS KKBK0000812 900000057930 SUNDARA WATE  INR 163397.00 freight charges
BL-000926,AP-RT-2026-000512,matchable,2026-07-01,-16022400,NEFT DR KKBK0000812 900000031633 FROM GOLDCREST STEEL TRADE material supply INR 160224.00
BL-000927,AP-VB-2026-001123,matchable,2026-07-01,-15683700,VB-2026-001123 CHQ CLG ANANT INFRA ELECTRICALS LTD VB-2026-001123
BL-000928,SETL-setl_00000109,gateway_settlement,2026-07-01,14544713,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000109 UTR 900000005218
BL-000929,AR-INV-2026-001073,matchable,2026-07-01,21314000,INV-2026-001073 NEFT CR ICIC0000429 900000055613 FROM GOLDCREST STEEL TRADERS JAI advance 
BL-000930,AR-INV-2026-001038,matchable,2026-07-01,45524500,NEFT CR SBIN0000921 900000054243 FROM TRIVIDATA ROOFING PRODUCTS PVT LTD invoice settlemen
BL-000931,AR-INV-2026-001062,matchable,2026-07-01,55341200,NEFT CR UTIB0002233 900000055183 FROM TRIVIDATA ROOFING PRODUCT against inv INR 553412.00 
BL-000932,AR-INV-2026-000925,matchable,2026-07-01,140437800,INV-2026-000925 NEFT CR HDFC0001234 900000049119 FROM TRIVIDATA ROOFING PRO part payment I
BL-000933,AP-VB-2026-000875,matchable,2026-07-02,-39451800,CHQ CLG ORBITEX WAREHOUSING LLP VB-2026-000875
BL-000934,AP-VB-2026-000973,matchable,2026-07-02,-21003300,NEFT DR SBIN0000921 900000051480 FROM MERIDIAN POLY material supply INR 210033.00 VB-2026-
BL-000935,AP-RT-2026-000587,matchable,2026-07-02,-12767400,NEFT DR SBIN0000921 900000035151 FROM GOLDCREST STEEL security deposit INR 127674.00
BL-000936,SETL-setl_00000110,gateway_settlement,2026-07-02,11602269,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000110 UTR 900000005238
BL-000937,AR-INV-2026-001096,matchable,2026-07-02,42305900,CHQ CLG VEDIKA TEXTI 
BL-000938,AR-INV-2026-000908,matchable,2026-07-02,89242400,INV-2026-000908 NEFT CR SBIN0000921 900000048276 FROM SURYAVANSH PETRO CHEMICALS & CO agai
BL-000939,AP-EMI-202607-0,matchable,2026-07-03,-125000000,EMI-202607 NEFT DR UTIB0002233 900000079906 FROM STATE BANK EQUIP LOAN  part payment INR 1
BL-000940,AP-RT-2026-000758,matchable,2026-07-03,-42024500,RT-2026-000758 NEFT DR HDFC0001234 900000041817 FROM ZENITH ONE TEXTILES LLP invoice settl
BL-000941,AP-RT-2026-000903,matchable,2026-07-03,-29491100,NEFT DR ICIC0000429 900000048012 FROM TRINETRA AGRI INPUTS COMPANY part payment INR 294911
BL-000942,AP-VB-2026-000533,matchable,2026-07-03,-25023700,VB-2026-000533 NEFT DR HDFC0001234 900000032517 FROM GOLDEREST STEEL TRADERS COMPANY advan
BL-000943,AP-VB-2026-000519,matchable,2026-07-03,-6974300,UPI/HDFC0001234/133489093558/ashwmac@okhdfcbank/ASHWINI MAOHINE PARTS LTD/VB-2026-000519
BL-000944,AR-INV-2026-001296,matchable,2026-07-03,11540500,NEFT CR SBIN0000921 900000066102 FROM GOLDCREST WARE  against inv INR 115405.00
BL-000945,SETL-setl_00000111,gateway_settlement,2026-07-03,12349965,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000111 UTR 900000005257
BL-000946,AR-INV-2026-000781,matchable,2026-07-03,12470500,CHQ CLG TRINETRA P 
BL-000947,AR-INV-2026-000944,matchable,2026-07-03,15146100,INV-2026-000944 NEFT CR ICIC0000429 900000050007 FROM ASHWINI INTERIORS & CO part payment 
BL-000948,AR-INV-2026-000985,matchable,2026-07-03,26343700,UPI/HDFC0001234/787071590087/anancon@ybl/ANANT INFRA CONVEYA
BL-000949,AR-INV-2026-000693,matchable_amount_mismatch,2026-07-03,38244400,NEFT CR KKBK0000812 900000039568 FROM GOLDCREST SECURITY SYSTEMS & CO milestone 2 INR 3824
BL-000950,AR-INV-2026-000924,matchable,2026-07-03,43217700,NEFT CR KKBK0000812 900000049114 FROM SURYAVANSH PRINT SOLUTIONS & CO full and final INR 4
BL-000951,AR-INV-2026-001164,matchable,2026-07-03,50708000,UPI/HDFC0001234/230097726886/orbidai@ybl/ORBITEX DAIRY FOODS PVT LTD
BL-000952,AR-INV-2026-000677,matchable,2026-07-03,67209300,INV-2026-000677 NEFT CR HDFC0001234 900000038838 FROM ASHWINI SOLAR EPC PVT LTD freight ch
BL-000953,AP-RT-2026-000777,matchable,2026-07-04,-123796200,NEFT DR ICIC0000429 900000042754 FROM PRAGATI FAB SERVICES LTD advance INR 1237962.00 RT-2
BL-000954,AP-RT-2026-001060,matchable,2026-07-04,-17478600,NEFT DR KKBK0000812 900000055070 FROM VRUNDAVAN INTERIORS WVT LTD milestone 2 INR 174786.0
BL-000955,AP-RT-2026-000724,matchable,2026-07-04,-11506700,UPI/HDFC0001234/906983640992/karmcat@paytm/KARMCAT SERVICES
BL-000956,AP-RT-2026-000616,matchable,2026-07-04,-11411900,NEFT DR ICIC0000429 900000036485 FROM GOLDCREST STEEL TRADERS PRIVATE  advance INR 114119.
BL-000957,AR-INV-2026-000847,matchable,2026-07-04,9688200,NEFT CR UTIB0002233 900000045409 FROM SURYAVANSH CATERING SERVIC invoice settlement INR 96
BL-000958,SETL-setl_00000112,gateway_settlement,2026-07-04,12144845,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000112 UTR 900000005294
BL-000959,AR-INV-2026-000942,matchable,2026-07-04,31553900,NEFT CR KKBK0000812 900000049841 FROM TRIVIDATA ROOFING PRODUCTS PVT LTD security deposit 
BL-000960,AR-INV-2026-000808,matchable,2026-07-04,64733000,CHQ CLG TRINETRA PIPING SOLUTIONS LLP INV-2026-000808
BL-000961,AR-INV-2026-001298,matchable,2026-07-04,81201300,UPI/HDFC0001234/355336760737/orbidai@ybl/ORBIDAI FO
BL-000962,AR-INV-2026-000857,matchable,2026-07-04,84540800,RTGS UTIB0002233 900000045865 SHREE BALAJI HARDWARE PRIVATE LIMITED INR 845408.00 advance 
BL-000963,AR-INV-2026-000928,matchable,2026-07-04,94134400,UPI/HDFC0001234/785812958779/ashwcol@okhdfcbank/ASHWINI COLD CHAIN NOI/INV-2026-000928
BL-000964,AR-INV-2026-001051,matchable,2026-07-04,182968200,UPI/HDFC0001234/104833553896/nalarec@okaxis/NALANDA RE
BL-000965,AP-GST-202607,matchable,2026-07-06,-313818800,NEFT DR UTIB0002233 900000079986 FROM INCOME TAX GST DEPOSITS security deposit INR 3138188
BL-000966,AP-VB-2026-001173,matchable,2026-07-06,-129185000,VB-2026-001173 NEFT DR HDFC0001234 900000060826 FROM LOHIYA LOGISTI advance INR 1291850.00
BL-000967,AP-RENT-202607-0,matchable,2026-07-06,-78000000,NEFT DR UTIB0002233 900000079903 FROM SKYLINE LTD  against inv INR 780000.00 RENT-202607
BL-000968,AP-VB-2026-000700,matchable,2026-07-06,-61027400,UPI/HDFC0001234/861981366806/ashwmac@okaxis/ASHWINI MACHINE P/VB-2026-000700
BL-000969,AP-RT-2026-000946,matchable,2026-07-06,-37201900,UPI/HDFC0001234/641770548029/RT-2026-000946/merihar@ybl/MERIDIAN HARDWARE PRIVATE LIMITED
BL-000970,AP-VB-2026-000750,matchable,2026-07-06,-26159600,NEFT DR HDFC0001234 900000041506 FROM TRINETRA SOLAR EPC GUW against inv INR 261596.00
BL-000971,AP-VB-2026-000768,matchable,2026-07-06,-14960000,UPI/HDFC0001234/945145913714/VB-2026-000768/ashwmac@okaxis/ASHWINI MACHINE PARTS LTD
BL-000972,AP-RT-2026-000681,matchable,2026-07-06,-14631300,UPI/HDFC0001234/445614532966/RT-2026-000681/karmcat@paytm/KARMAN CATERING SERVICES LLP
BL-000973,AP-RT-2026-000886,matchable,2026-07-06,-13307900,RT-2026-000886 NEFT DR SBIN0000921 900000046965 FROM NORTHLINE ROOJING PRODUCTS PVT LTD se
BL-000974,AR-INV-2026-001334,matchable,2026-07-06,2520600,NEFT CR KKBK0000812 900000067891 FROM GOLDCREST WAREHOUSING COMPANY security deposit INR 2
BL-000975,SETL-setl_00000114,gateway_settlement,2026-07-06,5023692,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000114 UTR 900000005444
BL-000976,AR-INV-2026-000940,matchable,2026-07-06,6689100,UPI/HDFC0001234/269682529516/anancon@ybl/ANANT INFRA CONVEYANCES PVT LTD
BL-000977,SETL-setl_00000113,gateway_settlement,2026-07-06,9523340,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000113 UTR 900000005365
